月間有効求人倍率（一般）,総人口に占める男性の割合,15歳未満人口割合,15～64歳人口割合,65歳以上人口割合,合計特殊出生率,転入者数（日本人移動者）,転出者数（日本人移動者）,結婚件数,離婚件数,着工建築物数,着工新設住宅戸数,着工新設持家数,着工新設貸家数,着工新設分譲住宅数,標準価格（平均価格）（住宅地）,標準価格（平均価格）（商業地）,幼稚園在園者数,幼稚園一園あたりの在園者数,幼稚園教員一人当たりの在園者数,小学校一校あたりの児童数,小学校教員一人当たりの児童数,中学校一校あたりの生徒数,中学校教員一人当たりの生徒数,中学校卒業者のうち進学者数の割合,高等学校一校あたりの生徒数,高等学校教員一人当たりの生徒数,高等学校卒業者のうち進学者数の割合,大学一校あたりの学生数,大学教員一人当たりの学生数,大学卒業者のうち進学者数の割合,一般旅券発行件数,着工新設住宅戸数,医療施設数,保育所等一施設あたりの在所児数,保育所等保育士一人当たりの在所児数,保育所等在所児数,消費支出（二人以上の世帯）,食料費（二人以上の世帯）,住居費（二人以上の世帯）,光熱・水道費（二人以上の世帯）,家具・家事用品費（二人以上の世帯）,被服及び履物費（二人以上の世帯）,保健医療費（二人以上の世帯）,交通・通信費（二人以上の世帯）,教育費（二人以上の世帯）,教養娯楽費（二人以上の世帯）,その他の消費支出（二人以上の世帯）,米FRB金利,日銀金利,NYダウ平均株価,日経平均株価,ドル円為替レート,県内総生産（名目）
0.970467012,0.505545807,0.134745826,0.692495459,0.168372367,1.19,0.03,0.02,0.006375292,0.002106102,0.005629808,0.011552509,0.002332568,0.003944335,0.005248193,182000,371600,0.016917177,199.6362416,17.84391122,528.5237045,20.47369095,454.7814433,16.26854993,0.948324886,807.1910569,15.74694687,0.539217352,7038.153846,38.76949153,0.119144774,0.037612962,0.011552509,0.000724101,100.0679612,6.885678497,0.009378956,332976,76423,22177,20878,10519,16871,15441,44808,19468,37811,68581,3.25,0.001,10717.5,16111.43,111.94,3.910440047
1.004387124,0.483803987,0.130813953,0.617940199,0.25,1.37,0.01,0.01,0.004647841,0.00145598,0.006630399,0.006417774,0.003511213,0.002187292,0.000664037,32300,101200,0.00722799,108.78125,11.75219446,235.3714789,15.07226607,285.291498,13.37642369,0.977211162,612.8508772,13.77736147,0.481926121,1364.470588,10.63061412,0.216958075,0.020909884,0.006417774,0.000761628,82.84878745,8.254263786,0.024118355,299815,71855,17080,25066,9355,12246,12615,39034,12437,32076,68052,5.25,0.499,13264.82,15307.78,121.56,3.790548173
1.064865233,0.483884298,0.133471074,0.62107438,0.244628099,1.37,0.01,0.01,0.004726033,0.001512397,0.007789256,0.008101653,0.004121488,0.002792562,0.001121901,32900,102500,0.007341736,110.3540373,12.11111111,237.4156522,15.20031177,288.1417004,13.64213149,0.97879423,599.4,13.82167563,0.46799359,1448.5625,10.65119485,0.208999082,0.021930992,0.008101653,0.000752479,82.42471591,8.440290909,0.023978099,300496,69525,17403,23705,8317,13636,10815,41195,9982,34655,71262,5.25,0.155,12463.15,17225.83,115.59,3.777273554
0.946563964,0.484038184,0.135845186,0.623028807,0.238843838,1.34,0.01,0.01,0.00472309,0.001481004,0.007437098,0.007493443,0.004060525,0.002571296,0.000820084,33900,105700,0.007550199,113.3209877,12.49693669,240.9930556,15.35021564,289.8870968,13.70676835,0.982061304,609.2357724,14.04347826,0.434879753,1553.066667,10.70096463,0.217210145,0.019178608,0.007493443,0.00074482,82.66011236,8.644829612,0.02420522,292845,71629,18913,23465,9184,12065,12606,36619,9762,29483,69119,3.25,0.001,10717.5,16111.43,111.94,3.711736902
1.030561732,0.482384824,0.130984643,0.622402891,0.245709124,1.34,0.01,0.01,0.004682927,0.001512195,0.006223126,0.006534779,0.003368564,0.002537489,0.000431798,38200,97000,0.007843722,87.70707071,11.86202186,290.7047619,16.67067176,354.1395349,14.41362991,0.979324056,505.7894737,12.28900256,0.546030043,1975.2,9.247191011,0.19771167,0.026102981,0.006534779,0.000785908,95.3968254,7.964484495,0.027145438,357909,75977,12882,25838,9610,13445,10883,41872,14138,35884,117380,5.25,0.499,13264.82,15307.78,121.56,4.227245709
1.160816433,0.481981982,0.133333333,0.627927928,0.238738739,1.34,0.01,0.01,0.004812613,0.001592793,0.00730991,0.00830991,0.003882883,0.003576577,0.000841441,39300,96300,0.008044144,89.29,11.87367021,291.1895735,16.74597983,349.7209302,14.42494005,0.982704403,522.7017544,12.41416667,0.535405351,1961.4,9.217105263,0.203271028,0.027393694,0.00830991,0.000792793,94.36875,8.124293785,0.027205405,368707,76239,15760,27916,10026,13158,10349,46837,11655,31257,125509,5.25,0.155,12463.15,17225.83,115.59,4.192496396
1.025225225,0.481787378,0.134515696,0.632279989,0.232356087,1.37,0.01,0.01,0.004816821,0.001560632,0.007051179,0.006972922,0.003522441,0.002704796,0.000658434,40600,99500,0.008072111,86.28846154,12.04563758,272.7142857,16.47909361,353.5116279,14.53250478,0.981508803,540.0701754,12.71540686,0.513611251,1632.333333,9.84321608,0.196148679,0.022689882,0.006972922,0.000789761,94.27329193,8.371759515,0.027305216,375747,76217,17559,26518,10889,13497,12474,41109,9448,31174,136862,3.25,0.001,10717.5,16111.43,111.94,4.132825549
1.200364959,0.482523444,0.138959932,0.636828645,0.222506394,1.4,0.02,0.02,0.005106564,0.001607843,0.005921569,0.00754561,0.003375959,0.003380222,0.000750213,52700,90400,0.007219096,108.5641026,11.71230982,285.012605,16.18539728,318.2056075,14.46389125,0.984167927,529.5,12.61198617,0.54523135,2174.545455,9.633507853,0.185535198,0.027945439,0.00754561,0.000809037,95.53766234,7.526498875,0.031357204,342688,77280,14080,25642,10230,15604,15455,47907,10046,34031,92412,5.25,0.499,13264.82,15307.78,121.56,3.927449275
1.147511038,0.482523444,0.139812447,0.643648764,0.215686275,1.36,0.02,0.02,0.005342711,0.001710997,0.006557545,0.008130435,0.00387127,0.003052856,0.001202046,52500,92000,0.007302643,109.8205128,11.93036212,286.9537815,16.22980038,306.8272727,14.38661552,0.982775373,545.8870968,12.87371624,0.545608409,2171.727273,9.847073372,0.177255639,0.028598465,0.008130435,0.000810742,95.24358974,7.916666667,0.031666667,376745,78385,19806,27697,11483,15777,14296,59063,12182,35882,102174,5.25,0.155,12463.15,17225.83,115.59,3.900925831
0.931386799,0.483004635,0.141542862,0.648415793,0.209313082,1.35,0.02,0.02,0.005154911,0.001624325,0.006100376,0.007544126,0.003772489,0.002878982,0.000834734,52400,92600,0.007364402,109.443038,12.24645892,275.141129,16.08557284,306.1171171,14.46530438,0.983967583,534.5076923,12.90601783,0.51900334,2158.090909,9.817617866,0.177292744,0.024425353,0.007544126,0.000810033,93.62,7.664347114,0.031897079,336299,76491,14747,26097,10267,15634,12611,44340,15545,37479,83087,3.25,0.001,10717.5,16111.43,111.94,3.84802887
1.231019271,0.483476132,0.144430845,0.618115055,0.23623011,1.52,0.01,0.01,0.005047736,0.001632803,0.00544186,0.00619951,0.003089351,0.002604651,0.000492044,41300,78500,0.007446756,47.53125,10.67368421,226.5813953,15.08671415,289.7011494,13.18890633,0.978395799,628.6410256,13.18827327,0.568127888,2185,9.689578714,0.18488665,0.027729498,0.00619951,0.00080049,89.66181818,8.375339674,0.030179927,321887,69576,17033,24124,10068,14510,11344,40167,8156,28948,97962,5.25,0.499,13264.82,15307.78,121.56,4.428735618
1.269779265,0.482926829,0.145121951,0.623170732,0.230487805,1.5,0.01,0.01,0.00515122,0.001636585,0.006279268,0.007220732,0.003452439,0.002640244,0.000832927,42600,82500,0.007529268,48.234375,11.14440433,230.0790698,15.2440678,288.9655172,13.25250395,0.978811553,647.3846154,13.36580201,0.555058624,2258.25,9.797180043,0.172610556,0.028017073,0.007220732,0.000793902,88.12857143,8.571031608,0.030092683,311582,70941,12738,25796,9772,15184,12177,38261,11271,28564,86879,5.25,0.155,12463.15,17225.83,115.59,4.379007317
1.139214955,0.483538058,0.146964673,0.625441825,0.225782383,1.5,0.01,0.01,0.005312856,0.001697923,0.006201375,0.006459411,0.003489567,0.00245499,0.00051242,42600,84900,0.007670474,49.234375,11.77943925,226.9181818,15.30880098,296.127907,13.66988728,0.976041667,663.2564103,13.59989485,0.54451074,2318.25,9.854410202,0.178147268,0.024962512,0.006459411,0.000793581,87.84042553,8.562391981,0.030150001,295711,68375,11781,26388,8605,12964,12038,36642,9885,27009,82024,3.25,0.001,10717.5,16111.43,111.94,4.315028345
0.913346372,0.490307868,0.139110604,0.629418472,0.230330673,1.35,0.02,0.02,0.005078677,0.001964652,0.0058187,0.006448119,0.003831243,0.002108324,0.000503991,33200,60700,0.008874572,103.7733333,12.33438986,239.2718894,15.25771378,258.9622642,13.36416748,0.975173784,613.7777778,13.46660166,0.576242147,1854.777778,15.4708063,0.108950529,0.029509692,0.006448119,0.000810718,87.30379747,9.07898201,0.02359293,287745,66040,16881,21607,8333,12331,11705,31060,13250,30170,76366,5.25,0.499,13264.82,15307.78,121.56,3.857676169
0.958162205,0.489772727,0.142045455,0.632954545,0.225,1.34,0.02,0.02,0.005213636,0.001939773,0.006525,0.007543182,0.004370455,0.0025,0.000594318,33700,60900,0.009068182,106.4,12.72727273,242.7945205,15.38541667,258.3396226,13.47637795,0.97866839,619.2666667,13.48838335,0.563150897,1844.222222,16.00578592,0.106449772,0.030873864,0.007543182,0.000802273,86.28333333,9.154730327,0.023531818,301922,68339,15247,22117,9672,13403,12428,41988,11477,32999,74252,5.25,0.155,12463.15,17225.83,115.59,3.858103409
0.923715324,0.490177103,0.144290374,0.635936078,0.2188544,1.38,0.02,0.02,0.005122581,0.001970571,0.006640928,0.008360514,0.004045155,0.003366817,0.00094402,34700,62200,0.00941646,111.0533333,13.17879747,245.543379,15.31586443,259.7830189,13.57840237,0.977950005,612.6808511,13.53195489,0.532081377,1789.111111,15.39388145,0.111481369,0.026317247,0.008360514,0.000786872,86.20987654,9.543963554,0.023684166,288224,69714,15381,20984,8818,12445,11948,35452,12969,30920,69593,3.25,0.001,10717.5,16111.43,111.94,3.789672369
1.078183845,0.486251146,0.138863428,0.610907424,0.249770852,1.47,0.01,0.02,0.005105866,0.001804766,0.006490834,0.00713428,0.003733272,0.002481668,0.000805683,26300,72800,0.006532081,118.775,12.76007162,320.8266332,16.12642081,325.2835821,13.51705603,0.975575042,560.3363636,13.04486772,0.506744514,2084.571429,9.70212766,0.219526986,0.027060037,0.00713428,0.000768561,91.24549918,9.454129218,0.025550412,306157,66928,18523,23061,9796,13539,12790,40749,14257,31981,74533,5.25,0.499,13264.82,15307.78,121.56,3.947097617
1.125168101,0.486523527,0.141617177,0.614892645,0.243490178,1.44,0.01,0.02,0.005370489,0.001768844,0.007348104,0.008169027,0.004202832,0.002532206,0.00138191,27000,69800,0.006534491,119.2,12.92140921,321.7960199,16.4040071,322.7562189,13.51823297,0.97262598,590.5514019,13.24439321,0.491300544,2115.571429,10.44358251,0.237403675,0.027796254,0.008169027,0.000756053,91.73366013,9.739937543,0.025646871,307552,67411,16277,24650,11816,14348,13403,38032,7172,32459,81983,5.25,0.155,12463.15,17225.83,115.59,3.9121873
0.959462904,0.486405988,0.144058095,0.617598631,0.237685293,1.46,0.01,0.02,0.005302093,0.001799998,0.007252356,0.007969987,0.00412729,0.002855954,0.000947128,28000,71500,0.006589366,120.5916667,12.96684588,315.9097561,16.4494539,326.5024876,13.66375182,0.973837739,601.728972,13.25066886,0.478449325,2108.857143,10.49182658,0.249595862,0.023933184,0.007969987,0.00074222,91.96266234,9.860574413,0.025795109,305810,63756,21903,22167,9141,14799,11214,38355,9913,31938,82624,3.25,0.001,10717.5,16111.43,111.94,3.85000108
1.258602589,0.483840304,0.141634981,0.635456274,0.222908745,1.34,0.01,0.02,0.005079373,0.001692015,0.00603327,0.007651141,0.00339211,0.00314211,0.001043251,38800,80800,0.011848859,129.84375,13.73553719,323.3737113,16.84826104,313.039801,14.21622232,0.956337894,712.4268293,13.84664612,0.552592904,1502.75,11.09723077,0.138396203,0.032884981,0.007651141,0.000775665,96.47597254,9.557923373,0.020038023,293170,69125,10290,22344,7630,14737,12597,38562,16096,31639,70151,5.25,0.499,13264.82,15307.78,121.56,3.754240494
1.312703621,0.484085511,0.143467933,0.639904988,0.216152019,1.35,0.01,0.02,0.00511734,0.00163753,0.006563895,0.007957245,0.003756295,0.002940618,0.001071259,37400,80100,0.011892637,130.3854167,13.85390149,320.0152284,16.81819394,309.8762376,14.12660799,0.952531494,710.3058824,14.02788104,0.534679631,1506.583333,11.32769424,0.139647258,0.032988124,0.007957245,0.000768646,97.50684932,9.62108583,0.020288836,299021,70133,13625,23848,8336,14877,12544,38060,13998,31813,71787,5.25,0.155,12463.15,17225.83,115.59,3.753657957
1.097323583,0.484319195,0.145141053,0.644251257,0.209813281,1.37,0.01,0.02,0.004988549,0.001691323,0.005924376,0.006632891,0.003314784,0.002219031,0.001005587,37900,82700,0.012001086,131.0310881,14.28757062,319.4314721,16.97087379,310.9458128,14.10862763,0.955720948,735.1294118,14.32508024,0.516390656,1636.818182,11.6991553,0.152110626,0.028536569,0.006632891,0.000759292,99.05022831,10.00322804,0.020588205,319519,72130,21920,22926,9903,17103,13404,38037,16039,35333,72726,3.25,0.001,10717.5,16111.43,111.94,3.702081808
1.121614077,0.493150685,0.137776607,0.643308746,0.219968388,1.44,0.02,0.02,0.005571654,0.001898841,0.006528714,0.009702845,0.004074552,0.004114331,0.001439937,77200,149600,0.017607482,126.8273245,14.65103025,397.4639556,18.86210526,375.0927835,15.98125915,0.956276009,707.972973,14.27909512,0.525669347,2365.642857,16.709889,0.124177848,0.032066122,0.009702845,0.000746839,102.6188605,7.305314685,0.013760011,296106,68651,22403,21965,9140,13323,13305,33437,11621,30447,71814,5.25,0.499,13264.82,15307.78,121.56,4.716857218
1.184315377,0.493017128,0.139657444,0.648221344,0.212911726,1.39,0.02,0.02,0.0057083,0.001918577,0.007261397,0.010269038,0.004481159,0.004614493,0.00104058,76300,141600,0.0179278,128.1280603,14.9332748,396.5641026,18.97835043,373.2866894,15.8626541,0.954657388,728.0810811,14.45031514,0.520814292,2381.357143,16.77012072,0.134665748,0.032936232,0.010269038,0.000739394,102.9148515,7.35106082,0.013694862,295837,68284,21832,22078,7678,12094,12551,36792,15237,34660,64631,5.25,0.155,12463.15,17225.83,115.59,4.681124901
1.101046605,0.492687831,0.141546845,0.651658577,0.205462959,1.39,0.02,0.02,0.005552191,0.001970796,0.006982692,0.009545992,0.004359535,0.004022279,0.001095883,77500,138400,0.018130054,128.5158879,15.17122683,396.4069343,18.98706407,373.547619,15.91637681,0.954711031,757.3648649,14.85422741,0.506134231,2379.071429,16.95875764,0.135161069,0.028512197,0.009545992,0.000734104,103.5888224,7.4192995,0.013684821,297844,69971,19798,20774,9638,12664,15144,33199,14983,31163,70510,3.25,0.001,10717.5,16111.43,111.94,4.624883919
1.935482572,0.501699062,0.147206742,0.66711975,0.185945358,1.38,0.02,0.02,0.006380318,0.001871959,0.005783879,0.010065244,0.003007612,0.004835939,0.002068234,105600,296300,0.013809841,191.3352166,17.95035336,443.6291793,19.71907228,481.667426,16.86220096,0.935631522,827.5088496,15.53039362,0.584186156,3434.326531,16.82988299,0.097199474,0.039625527,0.010065244,0.000711159,117.0982218,9.893618543,0.018797472,299043,72362,24570,20891,11048,14904,11711,32676,13457,30578,66846,5.25,0.499,13264.82,15307.78,121.56,5.489159032
1.92213447,0.501710688,0.147666621,0.673190092,0.179416997,1.36,0.02,0.02,0.006346517,0.001896948,0.006417819,0.011887916,0.003294786,0.006004927,0.002495279,99700,283100,0.014041057,193.2165725,18.21374046,443.0091371,19.92438701,472.7220957,16.89667807,0.934811104,817.4420601,15.70448549,0.577044504,3396.673469,17.27958887,0.098896057,0.040066375,0.011887916,0.000708088,118.0016978,10.00691095,0.019023676,277661,68913,19220,21009,8586,14334,11272,36014,13720,29678,54915,5.25,0.155,12463.15,17225.83,115.59,5.394012454
1.6695614,0.501604752,0.147421315,0.675571602,0.172103783,1.34,0.02,0.02,0.006057863,0.001929369,0.006275377,0.011339263,0.003227837,0.005617734,0.002401338,99000,230500,0.014262608,194.1294559,18.51332975,437.132457,19.95771397,471.3127854,16.86836084,0.933391762,838.8497854,15.95526531,0.556069999,3397.693878,17.80800086,0.10068273,0.033463943,0.011339263,0.000702716,118.1507197,9.961876205,0.019233865,275431,69404,16508,19677,9086,12751,12069,35478,12943,30804,56711,3.25,0.001,10717.5,16111.43,111.94,5.363912518
1.325249314,0.486919381,0.139348639,0.635344367,0.226908703,1.37,0.02,0.02,0.005295782,0.00180299,0.006104645,0.009125467,0.00356914,0.004451148,0.001079552,38400,71200,0.01167165,84.40540541,12.8745583,248.826087,15.18461109,294.7058824,13.46116268,0.963842975,675.7435897,13.43221203,0.510891903,1731.75,11.81074169,0.153846154,0.032155366,0.009125467,0.000845168,87.58810069,7.740343782,0.020435665,320574,67302,15190,21856,12327,13801,12146,39288,9295,36771,92598,5.25,0.499,13264.82,15307.78,121.56,4.584122798
1.355484899,0.486111111,0.141025641,0.638888889,0.220619658,1.35,0.02,0.02,0.005282585,0.001873932,0.006739316,0.010672009,0.003948184,0.005557692,0.00103953,38200,69100,0.011790598,84.56704981,13.02182891,248.5977273,15.2110972,294.6684492,13.48910649,0.964256877,684.9873418,13.52173913,0.510635922,1991.571429,12.1226087,0.136624204,0.032778846,0.010672009,0.000836004,88.13181818,7.717014925,0.020714744,302937,67762,14560,22295,10727,14121,12456,41702,14803,32508,72004,5.25,0.155,12463.15,17225.83,115.59,4.482508013
1.341909038,0.485930359,0.142874283,0.641284803,0.214598254,1.36,0.02,0.02,0.005163466,0.001981828,0.006572707,0.00878432,0.003666382,0.004225044,0.000809336,38300,71900,0.01182723,82.70037453,13.14345238,248.6553288,15.31950265,295.4574468,13.49842041,0.962678964,680.1341463,13.78423134,0.496317218,2016.428571,12.13671539,0.151097179,0.028655094,0.00878432,0.000824333,88.98863636,7.835701421,0.020972563,276913,65028,13080,20316,9403,12806,13679,37966,6548,29153,68934,3.25,0.001,10717.5,16111.43,111.94,4.437532424
1.207877862,0.494277539,0.151645207,0.655937053,0.191702432,1.42,0.02,0.02,0.005642346,0.001784692,0.006644492,0.010065093,0.003886266,0.004364092,0.001774678,54600,91000,0.014339771,106.6329787,12.62405542,364.3628692,16.95210051,393.7663551,14.16235294,0.965041464,666.8275862,13.72949947,0.56802968,4698.857143,37.2081448,0.16643589,0.035899857,0.010065093,0.000711731,106.268595,6.552101911,0.018395565,305810,72818,12617,20981,9852,13943,11237,45153,20055,31707,67448,5.25,0.499,13264.82,15307.78,121.56,4.446800429
1.215790012,0.494244604,0.15323741,0.660431655,0.185611511,1.41,0.02,0.02,0.005543165,0.001769065,0.00805036,0.011490647,0.004418705,0.004671942,0.002380576,51900,84900,0.014307194,105.2222222,12.94726563,364.8312236,17.27227327,392.2735849,14.30374957,0.96695877,687.7931034,13.98247459,0.554916358,4682,37.28555176,0.150027352,0.035727338,0.011490647,0.000708633,106.8493724,6.536217046,0.018371942,300765,74773,14855,22031,10271,14638,13803,36545,12323,28921,72607,5.25,0.155,12463.15,17225.83,115.59,4.399263309
1.004194857,0.493692592,0.154413954,0.664008908,0.180690414,1.39,0.02,0.02,0.005601433,0.001790836,0.008119615,0.01203888,0.004485059,0.004697322,0.002265349,51600,82500,0.014362909,104.3473684,12.80749354,363.4194915,17.28824834,398.6886792,14.27736486,0.962560891,703.137931,13.99039451,0.53557656,4419.142857,35.63824885,0.174384236,0.030570264,0.01203888,0.00070199,106.45,6.703752296,0.018508202,306852,71763,21882,21442,10680,12820,12048,43624,15006,29328,68259,3.25,0.001,10717.5,16111.43,111.94,4.373734414
0.766256902,0.480514567,0.131668558,0.64964056,0.216042376,1.18,0.02,0.02,0.005288687,0.001877412,0.004144154,0.006930004,0.001866818,0.002529323,0.002440409,116600,309300,0.012299281,139.5150215,14.58366981,316.8590604,16.370319,348.8382353,13.99744296,0.961627956,673.9245283,13.55264656,0.645211999,4407.290323,16.38987524,0.142107535,0.036713583,0.006930004,0.001019675,102.5848671,7.380314845,0.018979947,288640,75153,21549,20204,8446,13393,13653,30472,11671,30907,63194,5.25,0.499,13264.82,15307.78,121.56,4.005785849
0.869078495,0.480725624,0.131519274,0.658730159,0.20861678,1.19,0.02,0.02,0.005471277,0.001924036,0.005024943,0.009776266,0.002300831,0.00375548,0.003669312,111000,266700,0.012608088,141.3601695,14.96008969,315.9666667,16.76907654,335.5598086,14.21402513,0.960010276,694.8396226,13.8315493,0.62908625,4507.5,16.31575772,0.141322121,0.03817876,0.009776266,0.001009448,102.3760163,7.401763409,0.019035903,273516,74662,20370,21041,8131,12403,11376,30844,10458,25196,59036,5.25,0.155,12463.15,17225.83,115.59,3.814397959
0.821262094,0.480799272,0.130330556,0.663018288,0.200308952,1.18,0.02,0.02,0.005299019,0.001932272,0.00520875,0.008973584,0.002509386,0.003517068,0.002916915,109500,235800,0.012704426,142.529661,15.42981651,314.2739421,16.96225508,339.8221154,14.35770871,0.962545393,712.0283019,14.11803217,0.612235643,4490.133333,16.23918023,0.141991682,0.031629061,0.008973584,0.00100806,102.7195122,7.553131072,0.019087798,267506,72320,18068,20550,9742,11198,12064,29403,13055,25758,55347,3.25,0.001,10717.5,16111.43,111.94,3.76360432
1.057015891,0.484443942,0.137458989,0.655390881,0.203982351,1.24,0.02,0.02,0.00588234,0.002299808,0.003572915,0.008265415,0.001250933,0.003233737,0.003733567,163600,526100,0.015074443,164.904703,16.73066298,481.2385057,19.33473158,461.2751423,15.8160052,0.956344354,767.2877193,14.64976218,0.570299667,3667.142857,16.8978853,0.102857654,0.037004752,0.008265415,0.000995475,115.6830319,7.029256294,0.015194932,281867,69451,25491,19398,9049,12294,14053,31584,13480,26964,60102,5.25,0.499,13264.82,15307.78,121.56,4.518604028
